행정구역,구로구,동,총인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상
경기도,시흥시,배곧2동,"35,408","3,106","4,704","4,786","6,303","7,259","5,459","2,764",749,239,39,0
경기도,시흥시,과림동,"1,687",40,30,93,146,141,237,525,344,116,15,0
경기도,시흥시,연성동,"23,523","1,460","2,071","3,024","3,231","3,197","4,879","3,473","1,329",714,142,3
경기도,시흥시,장곡동,"46,712","5,594","5,475","4,182","8,268","8,494","7,084","4,812","1,922",736,143,2
경기도,시흥시,능곡동,"25,933","2,179","2,661","2,973","3,814","4,040","4,742","3,249","1,484",664,119,8
경기도,시흥시,거북섬동,"12,186","1,507",815,"1,149","2,939","3,087","1,655",774,194,52,13,1
경기도,군포시,,"249,066","11,722","21,800","28,791","33,926","34,725","44,511","41,781","20,398","9,371","2,003",38
경기도,군포시,군포1동,"29,963","1,144","2,073","3,908","4,086","3,904","5,526","5,530","2,537","1,034",219,2
경기도,군포시,군포2동,"40,168","2,026","4,244","4,550","4,908","5,816","7,296","6,920","2,902","1,268",233,5
경기도,군포시,산본1동,"14,081",354,545,"1,595","2,213","1,575","2,289","2,964","1,706",702,137,1
경기도,군포시,산본2동,"24,535","1,326","2,343","2,685","3,129","3,385","4,279","4,272","2,017",883,211,5
경기도,군포시,금정동,"18,401",630,"1,121","2,463","2,810","2,351","3,331","3,374","1,631",578,109,3
경기도,군포시,재궁동,"16,771",613,996,"1,951","2,850","2,134","2,733","2,812","1,631",856,193,2
경기도,군포시,오금동,"19,400",966,"1,593","2,182","3,309","2,831","3,416","2,802","1,387",769,145,0
경기도,군포시,수리동,"14,784",545,"1,179","1,634","1,881","1,895","2,687","2,515","1,433",816,194,5
경기도,군포시,궁내동,"19,160","1,051","2,584","2,214","1,863","2,987","3,835","2,651","1,160",652,159,4
경기도,군포시,대야동,"8,872",393,742,888,"1,073","1,112","1,678","1,682",878,353,72,1
경기도,군포시,광정동,"22,802","1,002","2,035","2,875","3,042","2,876","4,452","3,475","1,780",999,258,8
경기도,군포시,송부동,"20,129","1,672","2,345","1,846","2,762","3,859","2,989","2,784","1,336",461,73,2
경기도,의왕시,,"166,540","11,743","13,516","17,447","26,118","23,011","27,268","27,419","13,401","5,467","1,110",40
경기도,의왕시,고천동,"17,819","2,065","1,064","1,570","4,728","2,443","1,914","2,148","1,293",487,105,2
경기도,의왕시,부곡동,"28,524","2,041","2,187","2,794","4,480","4,003","4,542","4,526","2,407","1,292",243,9
경기도,의왕시,오전동,"32,517","1,694","3,093","3,571","3,769","4,477","5,885","5,783","3,000","1,071",167,7
경기도,의왕시,내손1동,"19,470","1,048","1,690","2,451","2,401","2,449","3,441","3,597","1,530",683,170,10
경기도,의왕시,내손2동,"30,744","2,646","2,590","3,015","5,845","4,667","4,771","4,480","1,857",710,159,4
경기도,의왕시,청계동,"37,466","2,249","2,892","4,046","4,895","4,972","6,715","6,885","3,314","1,224",266,8
경기도,하남시,,"327,389","25,287","34,028","32,162","48,569","59,263","50,115","42,647","25,168","8,635","1,471",44
경기도,하남시,천현동,"5,672",141,302,477,633,690,972,"1,320",808,251,78,0
경기도,하남시,신장1동,"7,069",210,317,880,"1,272",928,"1,111","1,264",752,283,52,0
경기도,하남시,신장2동,"44,718","2,951","3,651","4,047","6,367","6,677","6,705","7,263","4,926","1,841",280,10
경기도,하남시,덕풍1동,"13,821",614,803,"1,294","1,824","1,800","2,236","2,821","1,715",627,86,1
경기도,하남시,덕풍2동,"17,117",812,884,"1,586","2,441","2,251","2,637","3,480","2,145",747,127,7
경기도,하남시,덕풍3동,"27,487","1,751","2,549","2,792","3,358","4,165","4,815","4,263","2,640","1,004",145,5
경기도,하남시,감북동,"3,218",115,143,304,555,374,564,637,347,151,28,0
경기도,하남시,감일동,"39,590","4,991","4,689","3,289","6,473","8,206","5,454","3,762","1,972",615,137,2
경기도,하남시,위례동,"35,311","3,740","4,744","3,174","4,419","7,333","5,650","4,055","1,638",466,88,4
경기도,하남시,춘궁동,700,15,21,42,73,66,133,201,97,41,11,0
경기도,하남시,초이동,"2,838",111,118,254,405,319,446,646,342,159,38,0
경기도,하남시,미사1동,"54,138","3,300","5,213","7,874","11,437","10,208","7,686","4,606","2,802",864,143,5
경기도,하남시,미사2동,"46,276","3,813","6,529","3,561","5,598","9,741","7,310","5,119","3,344","1,109",150,2
경기도,하남시,미사3동,"29,434","2,723","4,065","2,588","3,714","6,505","4,396","3,210","1,640",477,108,8
경기도,용인시,,"1,091,437","70,232","122,660","124,664","138,461","177,387","192,918","135,950","81,039","41,058","6,911",157
경기도,용인시,처인구 ,"288,583","17,451","29,066","32,289","37,715","44,046","49,823","43,504","22,819","9,961","1,873",36
경기도,용인시,처인구 포곡읍,"31,016","1,131","3,195","3,992","3,306","4,408","6,206","4,930","2,422","1,184",239,3
경기도,용인시,처인구 모현읍,"34,746","2,374","2,920","3,659","4,736","5,499","6,130","5,278","2,782","1,169",194,5
경기도,용인시,처인구 이동읍,"18,541",735,"1,491","1,655","1,888","2,521","3,499","3,753","1,898",908,183,10
경기도,용인시,처인구 남사읍,"23,431","1,997","3,084","1,319","2,795","4,702","3,262","3,265","2,084",775,147,1
경기도,용인시,처인구 양지읍,"22,482","1,113","2,797","2,189","2,923","3,160","3,790","3,781","1,793",762,169,5
경기도,용인시,처인구 원삼면,"8,068",163,"1,041",645,552,779,"1,271","1,855","1,132",520,108,2
경기도,용인시,처인구 백암면,"7,871",137,690,543,614,723,"1,268","1,923","1,207",630,136,0
경기도,용인시,처인구 중앙동,"26,626","1,303","2,099","3,996","3,666","3,622","4,533","4,064","2,202",941,198,2
경기도,용인시,처인구 역북동,"34,595","2,691","3,615","5,314","5,471","5,831","5,167","3,729","1,919",743,112,3
경기도,용인시,처인구 삼가동,"16,386",884,"1,361","2,267","2,448","2,031","3,324","2,402","1,123",465,80,1
경기도,용인시,처인구 유림1동,"14,221",741,"1,635","1,620","1,976","2,012","2,511","2,144","1,065",448,68,1
경기도,용인시,처인구 유림2동,"38,314","3,774","4,287","3,729","6,044","7,281","6,462","3,948","1,847",811,129,2
경기도,용인시,처인구 동부동,"12,286",408,851,"1,361","1,296","1,477","2,400","2,432","1,345",605,110,1
경기도,용인시,기흥구 ,"434,133","25,956","48,154","52,121","53,000","69,027","80,449","53,019","32,284","17,129","2,920",74
경기도,용인시,기흥구 신갈동,"36,024","2,114","3,069","4,136","5,865","5,224","6,266","4,802","2,835","1,470",235,8
경기도,용인시,기흥구 영덕1동,"34,349","2,476","3,846","3,942","4,631","5,873","6,512","4,318","1,904",728,118,1
경기도,용인시,기흥구 영덕2동,"19,117","1,654","1,487","1,962","3,256","3,192","3,122","2,473","1,095",638,231,7
경기도,용인시,기흥구 구갈동,"39,849","2,488","3,468","5,731","6,460","6,529","6,932","4,613","2,379","1,067",176,6
경기도,용인시,기흥구 상갈동,"12,485",564,900,"1,630","1,986","1,675","2,329","1,722",998,607,74,0
경기도,용인시,기흥구 보라동,"32,350","1,708","3,884","3,842","3,161","5,003","6,402","4,109","2,608","1,415",214,4
경기도,용인시,기흥구 기흥동,"20,595",942,"1,866","2,200","2,488","3,010","3,829","3,262","1,946",900,146,6
경기도,용인시,기흥구 서농동,"24,480","1,799","2,946","4,083","3,460","4,255","3,578","2,623","1,192",470,74,0
경기도,용인시,기흥구 구성동,"38,181","1,827","4,211","4,138","3,624","5,522","7,464","5,066","3,828","2,120",370,11
경기도,용인시,기흥구 마북동,"33,548","1,917","2,990","3,881","4,224","4,685","6,161","4,485","3,101","1,819",279,6
경기도,용인시,기흥구 동백1동,"30,738","1,775","4,857","3,600","2,656","5,515","6,285","2,971","1,882","1,014",177,6
경기도,용인시,기흥구 동백2동,"25,880","1,198","4,095","3,394","1,940","4,287","5,657","2,642","1,663",848,151,5
경기도,용인시,기흥구 동백3동,"27,735","2,305","3,774","2,691","3,275","5,093","4,457","2,459","2,026","1,400",250,5
경기도,용인시,기흥구 상하동,"22,705",966,"2,156","2,815","2,401","2,911","4,663","3,556","2,074",984,172,7
경기도,용인시,기흥구 보정동,"36,097","2,223","4,605","4,076","3,573","6,253","6,792","3,918","2,753","1,649",253,2
경기도,용인시,수지구 ,"368,721","26,825","45,440","40,254","47,746","64,314","62,646","39,427","25,936","13,968","2,118",47
경기도,용인시,수지구 풍덕천1동,"30,065","1,852","2,915","3,769","5,205","4,516","4,735","3,456","2,223","1,210",177,7
경기도,용인시,수지구 풍덕천2동,"41,196","3,675","5,952","4,151","6,312","8,300","6,575","3,177","1,759","1,099",193,3
경기도,용인시,수지구 신봉동,"40,961","2,843","5,544","4,067","4,350","7,073","7,636","4,494","2,960","1,737",253,4
경기도,용인시,수지구 죽전1동,"28,836","1,710","3,218","3,498","3,392","4,371","5,295","3,716","2,141","1,292",199,4
경기도,용인시,수지구 죽전2동,"16,965","1,049","1,323","2,038","3,121","2,403","2,833","2,198","1,216",656,124,4
경기도,용인시,수지구 죽전3동,"26,369","1,500","2,959","4,052","3,280","4,079","4,612","2,934","1,835",947,166,5
경기도,용인시,수지구 동천동,"50,780","4,110","6,006","5,006","6,891","9,533","8,275","5,656","3,552","1,545",201,5
경기도,용인시,수지구 상현1동,"19,568","1,646","2,637","2,007","2,264","3,608","3,286","1,875","1,343",771,129,2
경기도,용인시,수지구 상현2동,"32,384","2,443","4,199","3,177","3,923","5,846","5,423","3,271","2,505","1,386",207,4
경기도,용인시,수지구 상현3동,"27,084","1,944","3,292","3,322","4,058","4,777","4,418","2,639","1,685",828,118,3
경기도,용인시,수지구 성복동,"54,513","4,053","7,395","5,167","4,950","9,808","9,558","6,011","4,717","2,497",351,6
경기도,파주시,,"535,692","38,127","56,216","54,427","74,726","88,718","90,461","71,576","37,919","19,830","3,613",79
경기도,파주시,문산읍,"47,809","3,194","5,229","4,582","6,320","7,646","7,306","6,913","3,886","2,325",400,8
경기도,파주시,파주읍,"13,157",365,731,"1,113","1,293","1,512","2,490","2,857","1,646",948,199,3
경기도,파주시,법원읍,"8,992",161,428,811,775,770,"1,527","2,262","1,381",730,143,4
경기도,파주시,조리읍,"27,203",866,"2,308","2,558","2,307","3,410","5,181","5,546","3,092","1,594",331,10
경기도,파주시,월롱면,"7,423",82,206,"1,034","1,315",961,"1,253","1,371",752,369,78,2
경기도,파주시,탄현면,"14,297",438,873,"1,287","1,442","1,819","2,950","2,906","1,540",835,204,3
경기도,파주시,광탄면,"9,952",246,485,774,856,918,"1,716","2,491","1,468",811,179,8
경기도,파주시,파평면,"3,334",35,124,253,198,239,521,939,566,390,66,3
경기도,파주시,적성면,"6,298",294,341,652,745,554,879,"1,346",872,521,92,2
경기도,파주시,장단면,687,12,42,58,49,57,133,146,91,88,11,0
경기도,파주시,금촌1동,"22,031",613,"1,173","2,718","3,070","2,920","3,957","4,055","2,168","1,140",215,2
경기도,파주시,금촌2동,"29,603","1,425","3,507","3,357","3,106","4,532","5,681","4,236","2,242","1,289",219,9
경기도,파주시,금촌3동,"24,024","1,091","2,322","2,637","2,762","3,372","4,576","3,973","2,031","1,069",189,2
경기도,파주시,교하동,"6,946",185,404,596,688,831,"1,314","1,576",840,414,97,1
경기도,파주시,운정1동,"58,759","4,567","6,748","6,540","9,032","10,272","10,286","6,686","2,963","1,413",249,3
경기도,파주시,운정2동,"63,781","5,652","9,417","6,053","8,570","13,070","10,108","5,828","3,236","1,592",253,2
경기도,파주시,운정3동,"66,956","4,777","9,004","7,557","8,036","12,768","11,929","7,147","3,699","1,749",286,4
경기도,파주시,운정4동,"24,459","1,226","1,896","2,827","3,491","4,082","5,065","3,398","1,526",821,122,5
경기도,파주시,운정5동,"58,843","6,349","7,071","5,689","10,505","10,918","9,374","5,234","2,354","1,142",201,6
경기도,파주시,운정6동,"41,138","6,549","3,907","3,331","10,166","8,067","4,215","2,666","1,566",590,79,2
경기도,이천시,,"227,032","13,355","23,114","26,546","31,847","33,470","37,098","34,303","17,685","8,095","1,482",37
경기도,이천시,장호원읍,"13,933",610,"1,146","1,254","1,352","1,663","2,207","2,854","1,806",864,174,3
경기도,이천시,부발읍,"35,520","1,792","3,812","4,694","5,139","5,786","6,316","4,685","2,197",931,165,3
경기도,이천시,신둔면,"13,794",578,"1,159","1,285","1,492","1,816","2,505","2,887","1,422",547,98,5
경기도,이천시,백사면,"12,545",609,874,"1,091","1,526","1,612","2,309","2,527","1,272",599,122,4
경기도,이천시,호법면,"6,367",136,"1,176",541,574,620,941,"1,243",711,353,70,2
경기도,이천시,마장면,"17,101","1,377","2,228","2,143","2,805","2,538","2,201","2,051","1,110",527,120,1
경기도,이천시,대월면,"14,682",839,"1,092","2,233","2,786","2,153","2,052","1,862","1,049",518,97,1
경기도,이천시,모가면,"3,952",53,138,270,300,361,627,"1,066",666,396,74,1
경기도,이천시,설성면,"4,097",66,146,224,296,335,615,"1,101",781,435,95,3
경기도,이천시,율면,"2,398",37,75,120,127,149,349,681,496,263,99,2
경기도,이천시,창전동,"14,710",431,"1,141","1,910","1,978","1,884","2,491","2,597","1,551",641,84,2
경기도,이천시,증포동,"55,822","4,550","7,911","6,366","7,761","10,168","9,629","6,084","2,250",964,135,4
경기도,이천시,중리동,"20,915","1,573","1,397","3,179","4,073","2,807","2,944","2,836","1,398",614,89,5
경기도,이천시,관고동,"11,196",704,819,"1,236","1,638","1,578","1,912","1,829",976,443,60,1
경기도,안성시,,"199,484","10,142","18,158","21,881","23,873","28,930","34,528","32,625","18,579","8,953","1,772",43
경기도,안성시,공도읍,"71,166","4,740","7,910","7,906","10,033","12,524","12,861","8,548","4,398","1,910",330,6
경기도,안성시,보개면,"4,693",77,226,288,334,413,707,"1,279",810,455,103,1
경기도,안성시,금광면,"6,696",182,427,525,529,683,"1,177","1,571","1,001",484,114,3
경기도,안성시,서운면,"2,912",37,81,172,196,222,464,813,525,315,87,0
경기도,안성시,미양면,"5,179",101,190,327,436,555,919,"1,277",858,430,85,1
경기도,안성시,대덕면,"14,196",645,"1,016","2,032","1,727","2,335","2,396","2,207","1,204",536,93,5
경기도,안성시,양성면,"4,807",71,189,299,334,412,820,"1,230",828,505,116,3
경기도,안성시,원곡면,"6,344",236,336,528,787,880,"1,246","1,326",643,300,60,2
경기도,안성시,일죽면,"6,959",156,453,437,430,615,"1,112","1,760","1,265",600,127,4
경기도,안성시,죽산면,"6,757",110,500,454,513,664,"1,155","1,632","1,028",577,122,2
경기도,안성시,삼죽면,"4,104",48,510,779,215,273,499,851,530,321,77,1
경기도,안성시,고삼면,"1,747",31,59,124,127,123,276,500,310,152,44,1
경기도,안성시,안성1동,"10,726",351,828,"1,134",955,"1,295","1,862","2,117","1,374",687,118,5
경기도,안성시,안성2동,"26,290","1,667","2,617","3,475","3,724","4,036","4,408","3,616","1,864",733,144,6
경기도,안성시,안성3동,"26,908","1,690","2,816","3,401","3,533","3,900","4,626","3,898","1,941",948,152,3
경기도,김포시,,"483,679","35,433","56,821","45,185","61,321","90,280","77,315","62,668","36,414","15,572","2,607",63
경기도,김포시,통진읍,"34,530","1,795","2,653","3,087","4,309","4,726","5,875","6,604","3,512","1,600",357,12
경기도,김포시,고촌읍,"52,019","4,803","7,108","4,011","6,422","11,402","7,530","5,908","3,423","1,204",205,3
경기도,김포시,양촌읍,"30,379","1,451","2,592","2,722","3,937","4,649","4,919","5,249","3,273","1,317",266,4
경기도,김포시,대곶면,"8,845",211,365,528,704,934,"1,684","2,331","1,276",655,151,6
경기도,김포시,월곶면,"5,097",81,173,280,407,448,853,"1,393",945,430,85,2
경기도,김포시,하성면,"7,460",156,378,457,513,715,"1,206","2,024","1,219",669,120,3
경기도,김포시,김포본동,"56,579","3,654","5,862","5,832","6,613","8,979","10,293","8,513","4,429","2,041",355,8
경기도,김포시,장기본동,"38,544","2,676","6,023","3,925","3,991","7,564","6,904","3,953","2,326","1,035",145,2
경기도,김포시,사우동,"20,484",854,"1,782","2,059","2,471","2,950","3,907","3,505","1,918",891,143,4
경기도,김포시,풍무동,"59,433","4,226","6,887","6,683","7,867","10,443","9,800","7,227","4,183","1,861",251,5
경기도,김포시,장기동,"40,179","3,307","5,906","3,613","4,591","8,557","6,532","4,005","2,520","1,006",137,5
경기도,김포시,구래동,"45,906","4,058","5,461","5,433","8,335","9,725","5,924","3,872","2,166",829,98,5
경기도,김포시,마산동,"35,475","3,672","4,570","2,575","5,326","8,060","4,467","3,414","2,333",935,123,0
경기도,김포시,운양동,"48,749","4,489","7,061","3,980","5,835","11,128","7,421","4,670","2,891","1,099",171,4
경기도,화성시,,"1,000,464","87,857","118,494","108,133","165,959","186,605","154,455","105,753","49,198","20,069","3,856",85
경기도,화성시,만세구 ,"234,222","15,318","23,249","23,167","31,612","39,328","39,713","35,195","17,182","7,793","1,634",31
경기도,화성시,만세구 우정읍,"16,490",423,"1,172","1,462","1,317","2,085","3,426","3,492","1,963",946,200,4
경기도,화성시,만세구 향남읍,"84,720","5,804","10,836","9,858","12,189","16,611","14,214","8,824","4,241","1,802",337,4
경기도,화성시,만세구 남양읍,"60,486","4,673","5,149","6,771","10,446","9,647","9,601","8,449","3,841","1,572",328,9
경기도,화성시,만세구 마도면,"6,417",111,267,478,603,770,"1,235","1,626",830,427,70,0
경기도,화성시,만세구 송산면,"10,145",255,563,707,787,"1,038","1,856","2,460","1,478",807,188,6
경기도,화성시,만세구 서신면,"6,935",100,259,340,514,623,"1,166","2,061","1,182",548,141,1
경기도,화성시,만세구 팔탄면,"9,129",149,343,655,787,973,"1,862","2,495","1,148",587,128,2
경기도,화성시,만세구 장안면,"9,207",205,483,657,698,973,"1,771","2,278","1,339",658,141,4
경기도,화성시,만세구 양감면,"3,639",55,114,231,306,367,665,"1,035",536,266,63,1
경기도,화성시,만세구 새솔동,"27,054","3,543","4,063","2,008","3,965","6,241","3,917","2,475",624,180,38,0
경기도,화성시,효행구 ,"160,959","13,394","15,678","16,524","25,962","26,407","26,010","21,112","10,488","4,418",934,32
경기도,화성시,효행구 봉담읍,"112,645","10,601","12,461","11,917","18,665","20,000","17,580","12,574","5,935","2,392",497,23
경기도,화성시,효행구 매송면,"6,139",109,278,563,551,559,"1,170","1,501",887,451,68,2
경기도,화성시,효행구 비봉면,"16,613","1,526",797,"1,310","3,967","2,348","2,145","2,526","1,295",562,134,3
경기도,화성시,효행구 정남면,"10,088",207,487,869,941,"1,113","2,067","2,367","1,279",599,157,2
경기도,화성시,효행구 기배동,"15,474",951,"1,655","1,865","1,838","2,387","3,048","2,144","1,092",414,78,2
경기도,화성시,병점구 ,"175,182","14,195","18,502","21,972","29,556","30,878","27,900","18,915","9,050","3,646",558,10
경기도,화성시,병점구 진안동,"50,300","4,523","4,446","6,376","9,745","9,446","7,507","4,879","2,277",941,158,2
경기도,화성시,병점구 병점1동,"36,306","2,561","3,605","5,692","6,255","5,819","5,722","3,763","2,000",787,100,2
경기도,화성시,병점구 병점2동,"21,974","1,050","3,216","2,977","2,284","3,712","4,347","2,355","1,316",629,87,1
경기도,화성시,병점구 반월동,"37,273","4,027","4,910","3,489","6,754","7,371","5,248","3,654","1,325",413,79,3
경기도,화성시,병점구 화산동,"29,329","2,034","2,325","3,438","4,518","4,530","5,076","4,264","2,132",876,134,2
경기도,화성시,동탄구 ,"430,101","44,950","61,065","46,470","78,829","89,992","60,832","30,531","12,478","4,212",730,12
경기도,화성시,동탄구 동탄1동,"49,967","4,153","6,373","7,172","9,306","9,050","8,153","3,773","1,346",542,98,1
경기도,화성시,동탄구 동탄2동,"33,626","2,213","6,214","3,818","3,138","6,946","6,391","2,887","1,364",576,78,1
경기도,화성시,동탄구 동탄3동,"39,862","3,215","5,253","5,654","7,482","7,436","5,891","2,690","1,494",648,97,2
경기도,화성시,동탄구 동탄4동,"52,587","5,791","10,042","4,567","7,085","12,600","8,071","3,067",990,317,55,2
경기도,화성시,동탄구 동탄5동,"47,862","4,848","5,586","4,941","10,764","9,474","6,051","3,623","1,836",633,104,2
경기도,화성시,동탄구 동탄6동,"47,020","4,401","6,021","6,742","9,403","9,079","6,813","3,023","1,090",384,64,0
경기도,화성시,동탄구 동탄7동,"57,473","6,220","8,300","5,170","10,665","12,714","7,584","4,504","1,782",448,84,2
경기도,화성시,동탄구 동탄8동,"40,527","6,173","5,436","2,756","8,071","9,820","4,281","2,593","1,045",283,68,1
경기도,화성시,동탄구 동탄9동,"61,177","7,936","7,840","5,650","12,915","12,873","7,597","4,371","1,531",381,82,1
경기도,광주시,,"401,246","25,787","36,989","37,675","51,754","67,079","70,793","63,001","33,212","12,821","2,072",63
경기도,광주시,초월읍,"52,283","3,282","5,174","5,383","6,736","8,101","9,583","8,086","4,018","1,617",297,6
경기도,광주시,곤지암읍,"20,865",708,"1,404","2,004","2,203","2,771","4,052","4,372","2,211",942,194,4
경기도,광주시,도척면,"8,934",238,543,692,807,"1,077","1,754","2,052","1,132",514,123,2
경기도,광주시,퇴촌면,"15,400",509,"1,276",983,"1,108","2,056","2,788","3,213","2,370",941,153,3
경기도,광주시,남종면,"1,348",7,38,57,74,98,218,361,303,160,30,2
경기도,광주시,남한산성면,"2,173",110,133,119,181,237,329,499,344,180,39,2
경기도,광주시,경안동,"32,019","2,525","2,982","3,395","5,041","5,207","5,152","4,317","2,325",940,133,2
경기도,광주시,송정동,"24,488","1,412","2,063","2,518","3,101","3,815","4,517","4,121","2,073",754,111,3
경기도,광주시,쌍령동,"17,004","1,101","1,542","1,778","2,234","2,681","3,048","2,809","1,290",467,51,3
경기도,광주시,탄벌동,"42,184","2,118","3,530","4,295","5,305","6,329","8,260","7,599","3,404","1,198",140,6
경기도,광주시,광남1동,"30,989","1,558","2,157","3,054","4,107","4,744","5,855","5,525","2,833","1,014",134,8
경기도,광주시,광남2동,"32,955","3,343","4,867","2,594","4,033","7,270","5,037","3,255","1,804",664,84,4
경기도,광주시,오포1동,"30,329","3,543","3,103","1,941","4,431","6,441","4,370","3,690","1,950",700,156,4
경기도,광주시,오포2동,"31,940","1,912","3,579","3,365","3,701","5,379","6,031","4,415","2,391","1,023",137,7
경기도,광주시,신현동,"35,852","2,138","2,709","3,470","5,667","6,817","6,004","5,141","2,739",999,163,5
경기도,광주시,능평동,"22,483","1,283","1,889","2,027","3,025","4,056","3,795","3,546","2,025",708,127,2
경기도,양주시,,"297,605","22,124","29,251","30,089","40,119","46,479","50,339","42,413","23,636","11,142","1,961",52
경기도,양주시,백석읍,"25,511",785,"2,045","2,519","2,179","2,928","4,953","5,364","2,907","1,544",285,2
경기도,양주시,은현면,"4,892",65,195,408,352,451,833,"1,321",791,378,93,5
경기도,양주시,남면,"5,793",174,299,452,559,578,892,"1,474",864,395,104,2
경기도,양주시,광적면,"10,327",291,667,779,902,"1,086","1,984","2,552","1,315",645,103,3
경기도,양주시,장흥면,"13,599",552,513,"1,114","1,456","1,403","2,251","3,013","1,970","1,053",265,9
경기도,양주시,양주1동,"4,424",74,223,285,342,394,705,"1,158",762,380,99,2
경기도,양주시,양주2동,"49,055","2,447","5,945","5,540","4,439","7,467","9,734","6,548","4,431","2,172",324,8
경기도,양주시,회천1동,"10,600",593,733,"1,291","1,339","1,332","1,946","1,867",963,460,70,6
경기도,양주시,회천2동,"46,821","4,085","3,813","4,771","7,848","7,038","7,544","6,649","3,392","1,460",220,1
경기도,양주시,회천3동,"24,675","1,257","2,527","3,109","2,801","3,256","4,998","3,539","1,862","1,138",182,6
경기도,양주시,옥정1동,"42,627","4,769","4,178","4,181","8,107","8,180","5,844","4,164","2,257",815,129,3
경기도,양주시,옥정2동,"59,281","7,032","8,113","5,640","9,795","12,366","8,655","4,764","2,122",702,87,5
경기도,포천시,,"140,397","5,443","9,612","13,608","14,035","15,226","25,548","31,124","16,108","8,081","1,559",53
경기도,포천시,소흘읍,"42,798","1,920","3,925","4,742","4,178","5,186","8,523","8,439","3,747","1,728",390,20
경기도,포천시,군내면,"9,780",558,642,866,"1,261","1,239","1,677","1,940","1,019",460,115,3
경기도,포천시,내촌면,"4,046",48,110,243,302,325,771,"1,249",639,299,58,2
경기도,포천시,가산면,"7,487",143,312,532,631,677,"1,551","2,137",953,454,95,2
경기도,포천시,신북면,"10,862",334,620,924,"1,003","1,079","1,980","2,746","1,427",636,110,3
경기도,포천시,창수면,"1,897",20,51,108,90,115,311,568,378,227,28,1
경기도,포천시,영중면,"4,393",68,195,257,271,360,708,"1,223",787,458,65,1
경기도,포천시,일동면,"8,629",266,598,662,726,939,"1,279","1,944","1,342",715,152,6
경기도,포천시,이동면,"5,511",297,252,677,810,473,603,"1,146",747,423,81,2
경기도,포천시,영북면,"7,191",409,387,693,840,658,894,"1,544",996,646,119,5
경기도,포천시,관인면,"2,395",27,86,111,120,141,379,691,485,311,42,2
경기도,포천시,화현면,"2,353",81,110,177,256,221,318,572,372,202,44,0
경기도,포천시,포천동,"19,082",865,"1,466","2,065","2,258","2,233","3,556","3,752","1,850",889,145,3
경기도,포천시,선단동,"13,973",407,858,"1,551","1,289","1,580","2,998","3,173","1,366",633,115,3
경기도,여주시,,"113,348","4,970","8,851","9,499","11,182","14,277","19,689","22,917","14,161","6,501","1,268",33
경기도,여주시,가남읍,"13,897",447,968,"1,139","1,327","1,784","2,512","2,919","1,832",817,151,1
경기도,여주시,점동면,"4,549",129,207,244,292,356,754,"1,176",878,417,95,1
경기도,여주시,흥천면,"4,811",97,222,257,293,412,750,"1,325",927,427,99,2
경기도,여주시,금사면,"2,788",45,102,116,139,201,451,825,601,260,45,3
경기도,여주시,세종대왕면,"5,539",127,290,299,348,526,828,"1,483",980,527,130,1
경기도,여주시,대신면,"6,378",108,307,379,368,478,940,"1,730","1,250",655,154,9
경기도,여주시,북내면,"4,477",75,222,279,249,334,825,"1,210",742,450,91,0
경기도,여주시,강천면,"4,240",68,191,242,274,384,762,"1,117",754,363,82,3
경기도,여주시,산북면,"2,464",57,212,145,142,225,364,605,433,234,46,1
경기도,여주시,여흥동,"20,576",723,"1,624","2,234","2,092","2,622","3,827","4,066","2,252",976,153,7
경기도,여주시,중앙동,"25,350","1,909","2,604","2,539","3,487","3,924","4,348","3,564","2,063",780,131,1
경기도,여주시,오학동,"18,279","1,185","1,902","1,626","2,171","3,031","3,328","2,897","1,449",595,91,4
경기도,연천군,,"43,143","1,821","2,766","4,428","4,260","4,222","6,437","9,229","6,023","3,335",612,10
경기도,연천군,연천읍,"8,265",553,416,"1,127","1,241",747,"1,030","1,413","1,002",621,113,2
경기도,연천군,전곡읍,"19,618","1,035","1,782","2,092","2,148","2,434","3,193","3,639","2,060","1,023",209,3
경기도,연천군,군남면,"2,945",39,115,236,151,190,423,806,598,328,57,2
경기도,연천군,청산면,"3,890",82,150,441,263,315,566,995,644,367,66,1
경기도,연천군,백학면,"2,470",39,108,150,142,190,391,675,442,291,42,0
경기도,연천군,미산면,"1,698",26,44,88,105,91,250,558,343,161,32,0
경기도,연천군,왕징면,977,11,32,40,48,60,138,239,253,132,24,0
경기도,연천군,신서면,"2,388",24,86,200,109,141,313,638,502,323,50,2
경기도,연천군,중면,162,2,7,18,14,11,25,46,25,9,5,0
경기도,연천군,장남면,730,10,26,36,39,43,108,220,154,80,14,0
경기도,가평군,,"62,046","2,374","4,081","5,101","5,351","6,673","10,285","13,935","9,058","4,368",795,25
경기도,가평군,가평읍,"21,115","1,001","1,727","1,905","2,177","2,584","3,567","4,077","2,497","1,356",214,10
경기도,가평군,설악면,"10,024",421,671,911,725,"1,019","1,538","2,355","1,539",703,139,3
경기도,가평군,청평면,"13,080",324,734,"1,010",882,"1,392","2,413","2,962","2,170","1,002",183,8
경기도,가평군,상면,"5,380",96,190,330,360,406,864,"1,608","1,003",439,84,0
경기도,가평군,조종면,"8,980",476,605,770,"1,029","1,002","1,364","1,941","1,169",519,103,2
