"주소1","주소2","주소3","주소4","학교명","분류","국어","영어","수학","평균","특목고계"
"충남","천안시","서북구","쌍용동","천안봉서중학교","공립","72.3","66.5","66.7","68.5","9"
"경남","창원시","마산합포구","진동면","마산삼진중학교","사립","72.3","61.2","59.9","64.5","0"
"충남","예산군","신양면","신양리","신양중학교","사립","72.3","67.4","66.7","68.8","0"
"경남","진주시","금곡면","동례리","금곡중학교","공립","72.3","62.8","58.1","64.4","0"
"대구","동구","입석동","","입석중학교","공립","72.3","61.3","63.0","65.5","0"
"충남","태안군","근흥면","용신리","근흥중학교","공립","72.2","73.3","67.8","71.1","0"
"경기","안양시","동안구","비산동","비산중학교","공립","72.2","80.1","76.1","76.1","5"
"충남","서산시","대산읍","대산리","대산중학교","사립","72.2","71.1","76.6","73.3","0"
"경북","예천군","예천읍","남본리","예천중학교","공립","72.2","68.5","66.5","69.1","0"
"서울","노원구","","","재현중학교","사립","72.2","68.5","50.3","63.7","4"
"대구","동구","신서동","","강동중학교","공립","72.2","71.1","61.9","68.4","8"
"광주","남구","행암동","","효천중학교","공립","72.2","62.6","67.9","67.6","0"
"경기","광주시","경안동","","광주중학교","공립","72.2","71.1","71.7","71.7","0"
"경북","안동시","당북동","","복주여자중학교","공립","72.2","68.7","69.8","70.2","1"
"전북","전주시","덕진구","","전일중학교","공립","72.2","68.1","71.1","70.5",""
"대구","북구","","","경명여자중학교","사립","72.2","72.4","71.4","72.0","1"
"전남","나주시","빛가람동","","나주금천중학교","공립","72.2","72.2","70.0","71.5","2"
"강원","원주시","흥업면","흥업리","육민관중학교","사립","72.2","65.2","71.0","69.5",""
"대구","달성군","다사읍","서재리","서재중학교","공립","72.1","63.5","63.4","66.3","1"
"충북","충주시","신니면","신청리","신니중학교","공립","72.1","68.6","61.7","67.5","0"
"전북","고창군","고창읍","석교리","자유중학교","사립","72.1","66.1","58.4","65.5",""
"충북","괴산군","괴산읍","대사리","괴산중학교","공립","72.1","73.9","63.6","69.9","0"
"충북","청주시","흥덕구","옥산면","옥산중학교","공립","72.1","63.7","56.3","64.0","0"
"경기","용인시처인구","포곡읍","영문리","영문중학교","공립","72.1","68.5","77.0","72.5","2"
"서울","중랑구","망우동","","혜원여자중학교","사립","72.1","76.8","73.6","74.2","0"
"광주","서구","동천동","","대자중학교","공립","72.1","71.6","61.0","68.2","2"
"전남","광양시","광양읍","","광양용강중학교","공립","72.1","65.0","70.4","69.2","1"
"경북","칠곡군","석적읍","","석적중학교","공립","72.1","69.1","75.1","72.1","0"
"부산","동구","","","부산동여자중학교","사립","72.1","70.0","71.3","71.1","0"
"부산","부산진구","","","항도중학교","사립","72.1","72.2","72.6","72.3","2"
"경기","안산시","상록구","","안산해솔중학교","공립","72.1","67.8","76.0","72.0","7"
"서울","강동구","","","신명중학교","공립","72.1","83.5","77.9","77.8","4"
"서울","광진구","광장동","","광장중학교","공립","72.1","66.8","66.2","68.4","0"
"인천","중구","운서동","","인천공항중학교","공립","72.0","68.1","67.5","69.2","6"
"부산","사하구","장림동","","장림여자중학교","공립","72.0","73.0","75.1","73.4","1"
"경기","김포시","양촌읍","","양곡중학교","사립","72.0","66.2","73.4","70.5","0"
"경남","창원시","진해구","자은동","동진중학교","공립","72.0","62.3","66.7","67.0","6"
"경남","김해시","내덕동","","내덕중학교","공립","72.0","63.6","69.6","68.4","4"
"경기","부천시","오정구","고강동","수주중학교","공립","72.0","68.2","60.6","66.9","2"
"서울","송파구","오금동","","보인중학교","사립","72.0","71.5","63.7","69.1","1"
"경기","안성시","봉남동","","안성여자중학교","공립","72.0","69.9","77.8","73.2","0"
"서울","관악구","신림동","","성보중학교","사립","72.0","66.4","72.2","70.2","2"
"충북","청주시","흥덕구","복대동","복대중학교","공립","72.0","75.5","68.2","71.9","8"
"경기","시흥시","논곡동","","논곡중학교","공립","72.0","71.8","65.0","69.6","0"
"울산","북구","양정동","","효정중학교","공립","72.0","74.5","74.3","73.6","1"
"경남","김해시","외동","","봉명중학교","공립","72.0","51.3","62.1","61.8","0"
"전북","장수군","번암면","노단리","번암중학교","공립","72.0","76.5","81.3","76.6",""
"전북","진안군","동향면","대량리","동향중학교","공립","72.0","72.1","77.2","73.8",""
"부산","북구","","","신덕중학교","공립","72.0","75.4","84.8","77.4","2"
"대구","북구","읍내동","","칠곡중학교","공립","72.0","66.5","64.2","67.6","1"
"서울","서대문구","홍은동","","명지중학교","사립","72.0","70.7","66.2","69.6","6"
"서울","동작구","흑석동","","중앙대학교사범대학부속중학교","사립","72.0","65.4","64.1","67.2","3"
"제주","서귀포시","서홍동","","서귀포여자중학교","공립","71.9","72.4","71.7","72.0","3"
"서울","동작구","","","장승중학교","공립","71.9","81.5","76.7","76.7","8"
"경북","포항시","북구","청하면","청하중학교","사립","71.9","64.5","63.2","66.5","0"
"광주","동구","서석동","조선대학교","조선대학교부속중학교","사립","71.9","77.6","71.0","73.5","2"
"경남","의령군","의령읍","동동리","의령중학교","공립","71.9","66.0","54.6","64.2","0"
"광주","광산구","운남동","","금구중학교","공립","71.9","59.4","70.0","67.1","0"
"경남","남해군","남면","평산리","해성중학교","사립","71.9","67.5","61.6","67.0","0"
"서울","서대문구","천연동","","동명여자중학교","사립","71.9","81.9","78.5","77.4","6"
"경북","경산시","압량읍","부적길","압량중학교","공립","71.9","69.2","68.9","70.0","1"
"대전","동구","가오동","","대전가오중학교","공립","71.9","63.1","70.2","68.4","3"
"경남","거제시","사등면","성포리","성포중학교","공립","71.9","66.5","66.7","68.4","0"
"전북","전주시","덕진구","","전주기린중학교","공립","71.9","58.2","68.0","66.0",""
"충북","옥천군","청산면","백운리","청산중학교","공립","71.9","57.5","69.5","66.3","0"
"서울","광진구","","","용곡중학교","공립","71.9","69.0","75.1","72.0","3"
"경북","상주시","함창읍","오동리","상지여자중학교","사립","71.9","60.1","53.7","61.9","0"
"경남","진주시","하대동","","진주중앙중학교","공립","71.9","65.6","62.6","66.7","1"
"전남","목포시","용해동","","목포제일중학교","공립","71.9","61.5","63.3","65.6","0"
"경북","경산시","하양읍","도리","대구가톨릭대학교사범대학부속무학중학교","사립","71.8","72.7","66.0","70.2","1"
"경기","김포시","감정동","","감정중학교","공립","71.8","73.3","70.7","71.9","5"
"전남","화순군","화순읍","대리","화순중학교","공립","71.8","62.9","65.7","66.8","0"
"경남","창원시","성산구","가음동","남산중학교","공립","71.8","70.6","72.7","71.7","3"
"서울","송파구","잠실동","","신천중학교","공립","71.8","79.8","75.4","75.7","10"
"전남","신안군","안좌면","","안좌중학교","공립","71.8","64.7","72.0","69.5","0"
"경기","남양주시","금곡동","","금곡중학교","공립","71.8","62.9","64.0","66.2","0"
"충남","논산시","지산동","","기민중학교","사립","71.8","67.4","67.5","68.9","1"
"경남","거창군","거창읍","중앙리","샛별중학교","사립","71.8","59.6","59.4","63.6","0"
"경기","시흥시","계수동","","은계중학교","공립","71.8","68.2","72.5","70.8","2"
"충북","충주시","칠금동","","탄금중학교","공립","71.8","72.7","78.4","74.3","1"
"서울","성북구","상월곡동","","월곡중학교","공립","71.8","75.7","67.6","71.7","2"
"경북","김천시","황금동","","김천석천중학교","사립","71.8","59.0","68.9","66.6","0"
"충북","진천군","광혜원면","광혜원리","광혜원중학교","공립","71.8","65.3","59.0","65.4","2"
"충북","제천시","서부동","","제천중학교","공립","71.8","63.6","63.6","66.3","0"
"대구","달서구","용산동","","성산중학교","공립","71.8","78.1","69.3","73.1","1"
"경북","구미시","거의동","","옥계중학교","공립","71.8","66.9","49.5","62.7","3"
"광주","남구","월산동","","광주무진중학교","공립","71.8","72.9","67.8","70.8","0"
"경북","울릉군","울릉읍","","울릉중학교","공립","71.8","59.1","73.4","68.1","0"
"전남","진도군","지산면","","진도지산중학교","사립","71.7","68.0","75.8","71.8","0"
"전북","전주시","완산구","","서전주중학교","공립","71.7","71.5","69.0","70.7",""
"경기","오산시","","","매홀중학교","공립","71.7","76.1","77.9","75.2","3"
"경남","창원시","마산회원구","합성동","마산중앙중학교","사립","71.7","67.4","61.9","67.0","4"
"경북","구미시","","","도송중학교","공립","71.7","67.0","74.6","71.1","5"
"전북","익산시","평화동","","이리중학교","사립","71.7","60.4","68.0","66.7",""
"경기","성남시","분당구","정자동","정자중학교","공립","71.7","75.9","71.9","73.2","4"
"서울","중구","","","덕수중학교","공립","71.7","70.4","75.8","72.6","0"
"충남","서산시","부석면","대두리","부석중학교","공립","71.7","66.7","61.5","66.6","0"
"경북","안동시","일직면","귀미리","일직중학교","사립","71.7","63.0","62.0","65.6","0"
"대전","중구","","","대전대문중학교","공립","71.7","63.2","68.1","67.7","1"
"충남","논산시","강경읍","남교리","강경여자중학교","공립","71.7","61.1","65.8","66.2","0"
"경기","연천군","청산면","궁평리","청산중학교","공립","71.7","76.8","79.0","75.8","1"
"경기","성남시","수정구","","풍생중학교","사립","71.7","69.0","74.2","71.6","0"
"경북","상주시","모동면","덕곡리","중모중학교","공립","71.6","61.7","66.3","66.5","0"
"서울","은평구","","","대성중학교","사립","71.6","76.8","74.4","74.3","2"
"인천","부평구","삼산동","","진산중학교","공립","71.6","76.3","74.1","74.0","20"
"대구","서구","","","경일중학교","공립","71.6","62.3","68.7","67.5","1"
"서울","양천구","","","신원중학교","공립","71.6","75.3","66.9","71.3","1"
"강원","강릉시","왕산면","도마리","왕산중학교","공립","71.6","62.8","62.8","65.7",""
"광주","북구","풍향동","","광주동신여자중학교","사립","71.6","69.0","75.5","72.0","3"
"전남","목포시","옥암동","","목포애향중학교","공립","71.6","72.7","74.0","72.8","4"
"대구","달서구","대명천로","","새본리중학교","공립","71.6","71.4","71.6","71.5","2"
"경기","안성시","금산동","","안성중학교","공립","71.6","63.6","72.2","69.1","0"
"경기","안양시","동안구","관양동","관양중학교","공립","71.6","80.0","76.4","76.0","2"
"부산","동구","초량동","","부산중학교","공립","71.6","64.3","67.3","67.7","0"
"경기","부천시","소사구","소사본동","부일중학교","공립","71.6","63.1","68.1","67.6","2"
"전남","담양군","담양읍","","담양중학교","공립","71.6","62.1","66.6","66.8","0"
"전북","군산시","조촌동","","군산제일중학교","사립","71.6","61.6","64.5","65.9",""
"제주","제주시","아라이동","","아라중학교","공립","71.6","67.3","67.3","68.7","10"
"전남","화순군","동면","","화순동면중학교","공립","71.6","61.1","70.9","67.9","0"
"전북","고창군","상하면","장산리","상하중학교","공립","71.6","51.9","69.3","64.3",""
"충남","금산군","추부면","마전리","추부중학교","공립","71.6","69.2","72.9","71.2","0"
"강원","양구군","동면","지석리","대암중학교","공립","71.6","53.4","62.0","62.3",""
"전남","신안군","임자면","","임자중학교","공립","71.6","66.4","73.2","70.4","0"
"전북","완주군","봉동읍","둔산리","봉서중학교","공립","71.6","68.2","72.7","70.8",""
"경북","경산시","하양읍","대학리","하양여자중학교","사립","71.6","71.6","70.5","71.2","0"
"경북","상주시","공성면","산현리","용운중학교","사립","71.5","40.9","49.2","53.9","0"
"대구","군위군","우보면","이화리","군위중학교우보분교장","공립","71.5","62.5","81.5","71.8","0"
"충남","천안시","서북구","입장면","입장중학교","공립","71.5","73.0","70.3","71.6","0"
"충북","청주시","청원구","오창읍","각리중학교","공립","71.5","81.2","70.8","74.5","4"
